Alpha_gain,Alpha_loss,Beta,Choice,Decay,Stim_Sequence,Subject,Trial,Trustee_Response
0.0,0.0,4,4,1.0,0,12,30.0,1
0.0,0.0,4,4,1.0,1,12,31.0,0
0.0,0.0,4,4,1.0,0,12,32.0,1
0.0,0.0,4,2,1.0,2,12,33.0,0
0.0,0.0,4,4,1.0,0,12,34.0,1
0.0,0.0,4,3,1.0,2,12,35.0,0
0.0,0.0,4,4,1.0,0,12,36.0,1
0.0,0.0,4,4,1.0,1,12,37.0,1
0.0,0.0,4,3,1.0,0,12,38.0,1
0.0,0.0,4,1,1.0,1,12,39.0,1
0.0,0.0,4,3,1.0,2,12,40.0,0
0.0,0.0,4,2,1.0,0,12,41.0,1
0.0,0.0,4,2,1.0,2,12,42.0,0
0.0,0.0,4,3,1.0,0,12,43.0,1
0.0,0.0,4,2,1.0,1,12,44.0,0
0.0,0.0,4,2,1.0,2,12,45.0,0
0.0,0.0,8,1,0.0,2,13,1.0,0
0.0,0.0,8,1,0.0,0,13,2.0,1
0.0,0.0,8,4,0.0,2,13,3.0,1
0.0,0.0,8,4,0.0,2,13,4.0,0
0.0,0.0,8,3,0.0,2,13,5.0,0
0.0,0.0,8,3,0.0,1,13,6.0,1
0.0,0.0,8,3,0.0,0,13,7.0,1
0.0,0.0,8,1,0.0,0,13,8.0,1
0.0,0.0,8,4,0.0,2,13,9.0,0
0.0,0.0,8,3,0.0,2,13,10.0,0
0.0,0.0,8,1,0.0,0,13,11.0,1
0.0,0.0,8,1,0.0,0,13,12.0,1
0.0,0.0,8,1,0.0,0,13,13.0,1
0.0,0.0,8,1,0.0,1,13,14.0,1
0.0,0.0,8,4,0.0,0,13,15.0,1
0.0,0.0,8,2,0.0,0,13,16.0,1
0.0,0.0,8,4,0.0,1,13,17.0,1
0.0,0.0,8,1,0.0,1,13,18.0,1
0.0,0.0,8,1,0.0,0,13,19.0,1
0.0,0.0,8,2,0.0,2,13,20.0,0
0.0,0.0,8,2,0.0,1,13,21.0,0
0.0,0.0,8,2,0.0,2,13,22.0,0
0.0,0.0,8,2,0.0,1,13,23.0,1
0.0,0.0,8,2,0.0,0,13,24.0,1
0.0,0.0,8,2,0.0,2,13,25.0,0
0.0,0.0,8,4,0.0,1,13,26.0,1
0.0,0.0,8,2,0.0,2,13,27.0,0
0.0,0.0,8,1,0.0,0,13,28.0,1
0.0,0.0,8,4,0.0,1,13,29.0,1
0.0,0.0,8,2,0.0,2,13,30.0,0
0.0,0.0,8,3,0.0,2,13,31.0,0
0.0,0.0,8,4,0.0,1,13,32.0,1
0.0,0.0,8,4,0.0,1,13,33.0,1
0.0,0.0,8,2,0.0,1,13,34.0,1
0.0,0.0,8,2,0.0,1,13,35.0,0
0.0,0.0,8,1,0.0,0,13,36.0,1
0.0,0.0,8,3,0.0,0,13,37.0,1
0.0,0.0,8,2,0.0,2,13,38.0,0
0.0,0.0,8,4,0.0,2,13,39.0,0
0.0,0.0,8,2,0.0,1,13,40.0,0
0.0,0.0,8,1,0.0,1,13,41.0,1
0.0,0.0,8,1,0.0,2,13,42.0,0
0.0,0.0,8,1,0.0,1,13,43.0,1
0.0,0.0,8,4,0.0,0,13,44.0,1
0.0,0.0,8,1,0.0,0,13,45.0,1
0.0,0.0,8,1,0.2,1,14,1.0,0
0.0,0.0,8,4,0.2,0,14,2.0,1
0.0,0.0,8,3,0.2,0,14,3.0,1
0.0,0.0,8,3,0.2,2,14,4.0,0
0.0,0.0,8,1,0.2,0,14,5.0,1
0.0,0.0,8,4,0.2,2,14,6.0,0
0.0,0.0,8,4,0.2,2,14,7.0,0
0.0,0.0,8,4,0.2,1,14,8.0,1
0.0,0.0,8,3,0.2,2,14,9.0,0
0.0,0.0,8,3,0.2,2,14,10.0,0
0.0,0.0,8,4,0.2,2,14,11.0,0
0.0,0.0,8,1,0.2,0,14,12.0,1
0.0,0.0,8,4,0.2,2,14,13.0,0
0.0,0.0,8,3,0.2,0,14,14.0,1
0.0,0.0,8,4,0.2,2,14,15.0,0
0.0,0.0,8,3,0.2,1,14,16.0,1
0.0,0.0,8,3,0.2,1,14,17.0,1
0.0,0.0,8,1,0.2,1,14,18.0,1
0.0,0.0,8,3,0.2,1,14,19.0,1
0.0,0.0,8,3,0.2,1,14,20.0,1
0.0,0.0,8,4,0.2,0,14,21.0,1
0.0,0.0,8,4,0.2,0,14,22.0,1
0.0,0.0,8,3,0.2,0,14,23.0,1
0.0,0.0,8,3,0.2,2,14,24.0,1
0.0,0.0,8,2,0.2,2,14,25.0,0
0.0,0.0,8,2,0.2,1,14,26.0,0
0.0,0.0,8,4,0.2,1,14,27.0,0
0.0,0.0,8,3,0.2,0,14,28.0,1
0.0,0.0,8,3,0.2,1,14,29.0,0
0.0,0.0,8,4,0.2,0,14,30.0,1
0.0,0.0,8,1,0.2,1,14,31.0,0
0.0,0.0,8,4,0.2,1,14,32.0,1
0.0,0.0,8,4,0.2,2,14,33.0,0
0.0,0.0,8,1,0.2,1,14,34.0,1
0.0,0.0,8,2,0.2,0,14,35.0,1
0.0,0.0,8,3,0.2,1,14,36.0,0
0.0,0.0,8,2,0.2,1,14,37.0,1
0.0,0.0,8,4,0.2,2,14,38.0,0
0.0,0.0,8,3,0.2,0,14,39.0,1
0.0,0.0,8,1,0.2,0,14,40.0,1
0.0,0.0,8,1,0.2,2,14,41.0,0
0.0,0.0,8,1,0.2,0,14,42.0,1
0.0,0.0,8,2,0.2,2,14,43.0,0
0.0,0.0,8,3,0.2,0,14,44.0,1
0.0,0.0,8,4,0.2,2,14,45.0,0
0.0,0.0,8,3,0.4,0,15,1.0,1
0.0,0.0,8,1,0.4,2,15,2.0,0
0.0,0.0,8,3,0.4,2,15,3.0,0
0.0,0.0,8,2,0.4,2,15,4.0,0
0.0,0.0,8,2,0.4,0,15,5.0,1
0.0,0.0,8,3,0.4,0,15,6.0,1
0.0,0.0,8,1,0.4,1,15,7.0,1
0.0,0.0,8,2,0.4,0,15,8.0,1
0.0,0.0,8,1,0.4,1,15,9.0,1
0.0,0.0,8,1,0.4,0,15,10.0,1
0.0,0.0,8,1,0.4,2,15,11.0,0
0.0,0.0,8,1,0.4,0,15,12.0,1
0.0,0.0,8,2,0.4,2,15,13.0,0
0.0,0.0,8,4,0.4,2,15,14.0,0
0.0,0.0,8,3,0.4,1,15,15.0,1
0.0,0.0,8,3,0.4,0,15,16.0,1
0.0,0.0,8,2,0.4,2,15,17.0,0
0.0,0.0,8,2,0.4,1,15,18.0,0
0.0,0.0,8,1,0.4,1,15,19.0,0
0.0,0.0,8,2,0.4,0,15,20.0,1
0.0,0.0,8,3,0.4,1,15,21.0,0
0.0,0.0,8,3,0.4,0,15,22.0,1
0.0,0.0,8,3,0.4,0,15,23.0,1
0.0,0.0,8,1,0.4,1,15,24.0,1
0.0,0.0,8,1,0.4,2,15,25.0,0
0.0,0.0,8,3,0.4,0,15,26.0,1
0.0,0.0,8,4,0.4,0,15,27.0,1
0.0,0.0,8,2,0.4,1,15,28.0,0
0.0,0.0,8,2,0.4,1,15,29.0,1
0.0,0.0,8,2,0.4,2,15,30.0,0
0.0,0.0,8,3,0.4,0,15,31.0,1
0.0,0.0,8,1,0.4,1,15,32.0,1
0.0,0.0,8,2,0.4,2,15,33.0,0
0.0,0.0,8,2,0.4,2,15,34.0,0
0.0,0.0,8,2,0.4,2,15,35.0,0
0.0,0.0,8,4,0.4,0,15,36.0,1
0.0,0.0,8,1,0.4,1,15,37.0,1
0.0,0.0,8,1,0.4,2,15,38.0,0
0.0,0.0,8,3,0.4,1,15,39.0,1
0.0,0.0,8,1,0.4,0,15,40.0,1
0.0,0.0,8,3,0.4,2,15,41.0,0
0.0,0.0,8,2,0.4,1,15,42.0,1
0.0,0.0,8,4,0.4,1,15,43.0,0
0.0,0.0,8,1,0.4,1,15,44.0,0
0.0,0.0,8,3,0.4,2,15,45.0,0
0.0,0.0,8,2,0.6,1,16,1.0,0
0.0,0.0,8,2,0.6,1,16,2.0,0
0.0,0.0,8,2,0.6,0,16,3.0,1
0.0,0.0,8,3,0.6,1,16,4.0,0
0.0,0.0,8,2,0.6,0,16,5.0,1
0.0,0.0,8,3,0.6,0,16,6.0,1
0.0,0.0,8,3,0.6,1,16,7.0,1
0.0,0.0,8,2,0.6,2,16,8.0,0
0.0,0.0,8,1,0.6,0,16,9.0,1
0.0,0.0,8,1,0.6,1,16,10.0,1
0.0,0.0,8,2,0.6,2,16,11.0,0
0.0,0.0,8,4,0.6,1,16,12.0,0
0.0,0.0,8,2,0.6,0,16,13.0,1
0.0,0.0,8,2,0.6,1,16,14.0,0
0.0,0.0,8,2,0.6,2,16,15.0,0
0.0,0.0,8,2,0.6,0,16,16.0,1
0.0,0.0,8,1,0.6,1,16,17.0,0
0.0,0.0,8,1,0.6,0,16,18.0,1
0.0,0.0,8,4,0.6,0,16,19.0,1
0.0,0.0,8,1,0.6,1,16,20.0,0
0.0,0.0,8,3,0.6,2,16,21.0,0
0.0,0.0,8,3,0.6,0,16,22.0,1
0.0,0.0,8,1,0.6,0,16,23.0,1
0.0,0.0,8,4,0.6,2,16,24.0,0
0.0,0.0,8,3,0.6,0,16,25.0,1
0.0,0.0,8,3,0.6,2,16,26.0,1
0.0,0.0,8,1,0.6,2,16,27.0,0
0.0,0.0,8,1,0.6,2,16,28.0,0
0.0,0.0,8,2,0.6,2,16,29.0,0
0.0,0.0,8,1,0.6,0,16,30.0,0
0.0,0.0,8,2,0.6,0,16,31.0,1
0.0,0.0,8,4,0.6,1,16,32.0,1
0.0,0.0,8,2,0.6,2,16,33.0,0
0.0,0.0,8,4,0.6,2,16,34.0,0
0.0,0.0,8,1,0.6,2,16,35.0,0
0.0,0.0,8,4,0.6,1,16,36.0,1
0.0,0.0,8,3,0.6,1,16,37.0,0
0.0,0.0,8,1,0.6,1,16,38.0,0
0.0,0.0,8,4,0.6,1,16,39.0,1
0.0,0.0,8,1,0.6,2,16,40.0,0
0.0,0.0,8,3,0.6,1,16,41.0,1
0.0,0.0,8,4,0.6,0,16,42.0,1
0.0,0.0,8,4,0.6,0,16,43.0,1
0.0,0.0,8,4,0.6,2,16,44.0,0
0.0,0.0,8,1,0.6,2,16,45.0,0
0.0,0.0,8,4,0.8,0,17,1.0,1
0.0,0.0,8,3,0.8,1,17,2.0,0
0.0,0.0,8,2,0.8,0,17,3.0,1
0.0,0.0,8,2,0.8,0,17,4.0,1
0.0,0.0,8,1,0.8,2,17,5.0,0
0.0,0.0,8,4,0.8,1,17,6.0,1
0.0,0.0,8,1,0.8,1,17,7.0,0
0.0,0.0,8,2,0.8,2,17,8.0,0
0.0,0.0,8,1,0.8,1,17,9.0,0
0.0,0.0,8,3,0.8,1,17,10.0,0
0.0,0.0,8,4,0.8,0,17,11.0,1
0.0,0.0,8,4,0.8,2,17,12.0,1
0.0,0.0,8,2,0.8,2,17,13.0,0
0.0,0.0,8,1,0.8,2,17,14.0,0
0.0,0.0,8,4,0.8,2,17,15.0,0
0.0,0.0,8,3,0.8,1,17,16.0,0
0.0,0.0,8,1,0.8,0,17,17.0,1
0.0,0.0,8,1,0.8,2,17,18.0,1
0.0,0.0,8,1,0.8,1,17,19.0,0
0.0,0.0,8,3,0.8,0,17,20.0,1
0.0,0.0,8,2,0.8,0,17,21.0,1
0.0,0.0,8,1,0.8,0,17,22.0,1
0.0,0.0,8,1,0.8,0,17,23.0,1
0.0,0.0,8,1,0.8,2,17,24.0,1
0.0,0.0,8,1,0.8,0,17,25.0,1
0.0,0.0,8,2,0.8,0,17,26.0,1
0.0,0.0,8,1,0.8,2,17,27.0,0
0.0,0.0,8,2,0.8,1,17,28.0,0
0.0,0.0,8,1,0.8,0,17,29.0,1
0.0,0.0,8,4,0.8,0,17,30.0,1
0.0,0.0,8,4,0.8,1,17,31.0,1
0.0,0.0,8,3,0.8,2,17,32.0,0
0.0,0.0,8,2,0.8,1,17,33.0,0
0.0,0.0,8,2,0.8,1,17,34.0,1
0.0,0.0,8,3,0.8,2,17,35.0,0
0.0,0.0,8,3,0.8,1,17,36.0,1
0.0,0.0,8,4,0.8,0,17,37.0,1
0.0,0.0,8,4,0.8,2,17,38.0,0
0.0,0.0,8,1,0.8,1,17,39.0,1
0.0,0.0,8,3,0.8,1,17,40.0,0
0.0,0.0,8,1,0.8,2,17,41.0,1
0.0,0.0,8,4,0.8,2,17,42.0,0
0.0,0.0,8,1,0.8,0,17,43.0,1
0.0,0.0,8,4,0.8,1,17,44.0,1
0.0,0.0,8,1,0.8,2,17,45.0,0
0.0,0.0,8,4,1.0,0,18,1.0,1
0.0,0.0,8,4,1.0,1,18,2.0,0
0.0,0.0,8,1,1.0,0,18,3.0,1
0.0,0.0,8,2,1.0,0,18,4.0,1
0.0,0.0,8,2,1.0,0,18,5.0,1
0.0,0.0,8,2,1.0,0,18,6.0,0
0.0,0.0,8,1,1.0,1,18,7.0,0
0.0,0.0,8,1,1.0,2,18,8.0,0
0.0,0.0,8,4,1.0,1,18,9.0,0
0.0,0.0,8,3,1.0,1,18,10.0,1
0.0,0.0,8,2,1.0,1,18,11.0,1
0.0,0.0,8,1,1.0,0,18,12.0,1
0.0,0.0,8,4,1.0,2,18,13.0,0
0.0,0.0,8,3,1.0,1,18,14.0,0
0.0,0.0,8,3,1.0,2,18,15.0,0
0.0,0.0,8,4,1.0,2,18,16.0,0
0.0,0.0,8,1,1.0,2,18,17.0,0
0.0,0.0,8,4,1.0,1,18,18.0,1
0.0,0.0,8,1,1.0,0,18,19.0,1
0.0,0.0,8,3,1.0,0,18,20.0,1
0.0,0.0,8,4,1.0,1,18,21.0,1
0.0,0.0,8,1,1.0,0,18,22.0,1
0.0,0.0,8,3,1.0,0,18,23.0,1
0.0,0.0,8,2,1.0,1,18,24.0,1
0.0,0.0,8,3,1.0,1,18,25.0,1
0.0,0.0,8,1,1.0,1,18,26.0,1
0.0,0.0,8,2,1.0,2,18,27.0,0
0.0,0.0,8,1,1.0,1,18,28.0,1
0.0,0.0,8,4,1.0,2,18,29.0,0
0.0,0.0,8,4,1.0,0,18,30.0,1
0.0,0.0,8,3,1.0,0,18,31.0,1
0.0,0.0,8,3,1.0,1,18,32.0,1
0.0,0.0,8,1,1.0,1,18,33.0,1
0.0,0.0,8,3,1.0,2,18,34.0,1
0.0,0.0,8,2,1.0,1,18,35.0,1
0.0,0.0,8,2,1.0,2,18,36.0,0
0.0,0.0,8,3,1.0,2,18,37.0,1
0.0,0.0,8,1,1.0,2,18,38.0,0
0.0,0.0,8,4,1.0,0,18,39.0,1
0.0,0.0,8,1,1.0,2,18,40.0,0
0.0,0.0,8,1,1.0,0,18,41.0,1
0.0,0.0,8,2,1.0,2,18,42.0,0
0.0,0.0,8,2,1.0,2,18,43.0,0
0.0,0.0,8,2,1.0,0,18,44.0,1
0.0,0.0,8,1,1.0,2,18,45.0,0
0.0,0.0,12,1,0.0,1,19,1.0,1
0.0,0.0,12,3,0.0,2,19,2.0,0
0.0,0.0,12,4,0.0,0,19,3.0,1
0.0,0.0,12,3,0.0,0,19,4.0,1
0.0,0.0,12,3,0.0,1,19,5.0,1
0.0,0.0,12,1,0.0,2,19,6.0,0
0.0,0.0,12,1,0.0,0,19,7.0,1
0.0,0.0,12,4,0.0,2,19,8.0,0
0.0,0.0,12,3,0.0,1,19,9.0,1
0.0,0.0,12,1,0.0,1,19,10.0,0
0.0,0.0,12,4,0.0,1,19,11.0,0
0.0,0.0,12,4,0.0,1,19,12.0,1
0.0,0.0,12,3,0.0,0,19,13.0,1
0.0,0.0,12,4,0.0,0,19,14.0,1
0.0,0.0,12,4,0.0,2,19,15.0,0
0.0,0.0,12,1,0.0,2,19,16.0,0
0.0,0.0,12,1,0.0,1,19,17.0,1
0.0,0.0,12,2,0.0,0,19,18.0,1
0.0,0.0,12,3,0.0,1,19,19.0,1
0.0,0.0,12,1,0.0,0,19,20.0,1
0.0,0.0,12,1,0.0,0,19,21.0,1
0.0,0.0,12,4,0.0,1,19,22.0,0
0.0,0.0,12,1,0.0,1,19,23.0,1
0.0,0.0,12,2,0.0,0,19,24.0,1
0.0,0.0,12,3,0.0,2,19,25.0,0
0.0,0.0,12,4,0.0,0,19,26.0,0
0.0,0.0,12,3,0.0,1,19,27.0,1
0.0,0.0,12,2,0.0,0,19,28.0,1
0.0,0.0,12,2,0.0,0,19,29.0,1
0.0,0.0,12,4,0.0,2,19,30.0,0
0.0,0.0,12,2,0.0,2,19,31.0,0
0.0,0.0,12,3,0.0,2,19,32.0,0
0.0,0.0,12,3,0.0,1,19,33.0,0
0.0,0.0,12,4,0.0,0,19,34.0,1
0.0,0.0,12,1,0.0,2,19,35.0,0
0.0,0.0,12,3,0.0,2,19,36.0,0
0.0,0.0,12,2,0.0,0,19,37.0,1
0.0,0.0,12,1,0.0,1,19,38.0,1
0.0,0.0,12,4,0.0,0,19,39.0,0
0.0,0.0,12,2,0.0,2,19,40.0,0
0.0,0.0,12,2,0.0,1,19,41.0,1
0.0,0.0,12,1,0.0,1,19,42.0,1
0.0,0.0,12,2,0.0,2,19,43.0,0
0.0,0.0,12,1,0.0,2,19,44.0,0
0.0,0.0,12,1,0.0,2,19,45.0,0
0.0,0.0,12,3,0.2,1,20,1.0,1
0.0,0.0,12,2,0.2,1,20,2.0,1
0.0,0.0,12,3,0.2,1,20,3.0,1
0.0,0.0,12,1,0.2,1,20,4.0,0
0.0,0.0,12,3,0.2,1,20,5.0,0
0.0,0.0,12,2,0.2,2,20,6.0,0
0.0,0.0,12,1,0.2,2,20,7.0,0
0.0,0.0,12,4,0.2,0,20,8.0,1
0.0,0.0,12,2,0.2,2,20,9.0,0
0.0,0.0,12,2,0.2,2,20,10.0,0
0.0,0.0,12,1,0.2,2,20,11.0,0
0.0,0.0,12,2,0.2,2,20,12.0,0
0.0,0.0,12,1,0.2,1,20,13.0,1
0.0,0.0,12,3,0.2,1,20,14.0,0
0.0,0.0,12,2,0.2,2,20,15.0,0
0.0,0.0,12,4,0.2,0,20,16.0,0
0.0,0.0,12,3,0.2,2,20,17.0,0
0.0,0.0,12,1,0.2,1,20,18.0,0
0.0,0.0,12,3,0.2,1,20,19.0,0
0.0,0.0,12,2,0.2,1,20,20.0,1
0.0,0.0,12,1,0.2,2,20,21.0,0
0.0,0.0,12,1,0.2,0,20,22.0,1
0.0,0.0,12,1,0.2,1,20,23.0,1
0.0,0.0,12,1,0.2,2,20,24.0,0
0.0,0.0,12,2,0.2,0,20,25.0,1
0.0,0.0,12,3,0.2,0,20,26.0,1
0.0,0.0,12,4,0.2,0,20,27.0,1
0.0,0.0,12,2,0.2,0,20,28.0,1
0.0,0.0,12,2,0.2,0,20,29.0,1
0.0,0.0,12,1,0.2,2,20,30.0,0
0.0,0.0,12,2,0.2,0,20,31.0,1
0.0,0.0,12,1,0.2,2,20,32.0,0
0.0,0.0,12,2,0.2,2,20,33.0,0
0.0,0.0,12,1,0.2,0,20,34.0,1
0.0,0.0,12,2,0.2,2,20,35.0,0
0.0,0.0,12,2,0.2,1,20,36.0,1
0.0,0.0,12,2,0.2,1,20,37.0,1
0.0,0.0,12,4,0.2,0,20,38.0,1
0.0,0.0,12,4,0.2,2,20,39.0,0
0.0,0.0,12,4,0.2,0,20,40.0,0
0.0,0.0,12,2,0.2,1,20,41.0,1
0.0,0.0,12,3,0.2,0,20,42.0,1
0.0,0.0,12,1,0.2,1,20,43.0,1
0.0,0.0,12,3,0.2,0,20,44.0,1
0.0,0.0,12,1,0.2,0,20,45.0,1
0.0,0.0,12,3,0.4,2,21,1.0,0
0.0,0.0,12,1,0.4,1,21,2.0,0
0.0,0.0,12,4,0.4,1,21,3.0,1
0.0,0.0,12,4,0.4,1,21,4.0,1
0.0,0.0,12,4,0.4,1,21,5.0,0
0.0,0.0,12,2,0.4,0,21,6.0,1
0.0,0.0,12,1,0.4,0,21,7.0,1
0.0,0.0,12,1,0.4,0,21,8.0,1
0.0,0.0,12,1,0.4,0,21,9.0,1
0.0,0.0,12,3,0.4,1,21,10.0,1
0.0,0.0,12,3,0.4,2,21,11.0,0
0.0,0.0,12,3,0.4,2,21,12.0,0
0.0,0.0,12,2,0.4,1,21,13.0,1
0.0,0.0,12,2,0.4,0,21,14.0,1
0.0,0.0,12,3,0.4,1,21,15.0,0
0.0,0.0,12,3,0.4,2,21,16.0,0
0.0,0.0,12,4,0.4,0,21,17.0,1
0.0,0.0,12,4,0.4,2,21,18.0,0
0.0,0.0,12,1,0.4,2,21,19.0,0
0.0,0.0,12,2,0.4,2,21,20.0,0
0.0,0.0,12,3,0.4,1,21,21.0,0
0.0,0.0,12,2,0.4,0,21,22.0,1
0.0,0.0,12,3,0.4,0,21,23.0,1
0.0,0.0,12,4,0.4,1,21,24.0,1
0.0,0.0,12,3,0.4,1,21,25.0,1
0.0,0.0,12,2,0.4,0,21,26.0,1
0.0,0.0,12,2,0.4,0,21,27.0,1
0.0,0.0,12,3,0.4,0,21,28.0,1
0.0,0.0,12,2,0.4,2,21,29.0,0
0.0,0.0,12,3,0.4,2,21,30.0,1
0.0,0.0,12,2,0.4,1,21,31.0,0
0.0,0.0,12,1,0.4,2,21,32.0,0
0.0,0.0,12,1,0.4,0,21,33.0,1
0.0,0.0,12,2,0.4,2,21,34.0,0
0.0,0.0,12,4,0.4,2,21,35.0,0
0.0,0.0,12,2,0.4,2,21,36.0,0
0.0,0.0,12,1,0.4,0,21,37.0,1
0.0,0.0,12,4,0.4,2,21,38.0,0
0.0,0.0,12,4,0.4,1,21,39.0,1
0.0,0.0,12,4,0.4,0,21,40.0,1
0.0,0.0,12,1,0.4,1,21,41.0,1
0.0,0.0,12,1,0.4,1,21,42.0,1
0.0,0.0,12,2,0.4,0,21,43.0,1
0.0,0.0,12,3,0.4,1,21,44.0,0
0.0,0.0,12,2,0.4,2,21,45.0,0
0.0,0.0,12,3,0.6,1,22,1.0,0
0.0,0.0,12,1,0.6,1,22,2.0,1
0.0,0.0,12,3,0.6,0,22,3.0,1
0.0,0.0,12,1,0.6,2,22,4.0,0
0.0,0.0,12,3,0.6,0,22,5.0,1
0.0,0.0,12,4,0.6,2,22,6.0,0
0.0,0.0,12,2,0.6,0,22,7.0,1
0.0,0.0,12,1,0.6,1,22,8.0,0
0.0,0.0,12,4,0.6,2,22,9.0,0
0.0,0.0,12,4,0.6,1,22,10.0,1
0.0,0.0,12,2,0.6,1,22,11.0,1
0.0,0.0,12,2,0.6,2,22,12.0,0
0.0,0.0,12,2,0.6,2,22,13.0,0
0.0,0.0,12,2,0.6,0,22,14.0,1
0.0,0.0,12,4,0.6,0,22,15.0,1
0.0,0.0,12,3,0.6,1,22,16.0,1
0.0,0.0,12,4,0.6,2,22,17.0,0
0.0,0.0,12,1,0.6,1,22,18.0,0
0.0,0.0,12,4,0.6,2,22,19.0,0
0.0,0.0,12,2,0.6,1,22,20.0,0
0.0,0.0,12,3,0.6,0,22,21.0,1
0.0,0.0,12,3,0.6,0,22,22.0,1
0.0,0.0,12,2,0.6,2,22,23.0,0
0.0,0.0,12,4,0.6,0,22,24.0,1
0.0,0.0,12,1,0.6,2,22,25.0,0
0.0,0.0,12,4,0.6,0,22,26.0,1
0.0,0.0,12,4,0.6,1,22,27.0,1
0.0,0.0,12,2,0.6,0,22,28.0,1
0.0,0.0,12,4,0.6,1,22,29.0,0
0.0,0.0,12,4,0.6,0,22,30.0,1
0.0,0.0,12,2,0.6,1,22,31.0,1
0.0,0.0,12,1,0.6,1,22,32.0,1
0.0,0.0,12,1,0.6,1,22,33.0,1
0.0,0.0,12,1,0.6,1,22,34.0,0
0.0,0.0,12,2,0.6,2,22,35.0,0
0.0,0.0,12,1,0.6,2,22,36.0,0
0.0,0.0,12,4,0.6,2,22,37.0,0
0.0,0.0,12,1,0.6,2,22,38.0,0
0.0,0.0,12,1,0.6,0,22,39.0,1
0.0,0.0,12,3,0.6,0,22,40.0,1
0.0,0.0,12,4,0.6,1,22,41.0,1
0.0,0.0,12,3,0.6,2,22,42.0,0
0.0,0.0,12,3,0.6,0,22,43.0,0
0.0,0.0,12,3,0.6,2,22,44.0,0
0.0,0.0,12,4,0.6,0,22,45.0,1
0.0,0.0,12,4,0.8,1,23,1.0,1
0.0,0.0,12,3,0.8,0,23,2.0,1
0.0,0.0,12,4,0.8,2,23,3.0,0
0.0,0.0,12,4,0.8,1,23,4.0,0
0.0,0.0,12,4,0.8,2,23,5.0,0
0.0,0.0,12,4,0.8,0,23,6.0,1
0.0,0.0,12,1,0.8,2,23,7.0,0
0.0,0.0,12,2,0.8,1,23,8.0,1
0.0,0.0,12,1,0.8,0,23,9.0,1
0.0,0.0,12,3,0.8,0,23,10.0,1
0.0,0.0,12,2,0.8,1,23,11.0,1
0.0,0.0,12,1,0.8,1,23,12.0,1
0.0,0.0,12,2,0.8,1,23,13.0,0
0.0,0.0,12,4,0.8,2,23,14.0,0
0.0,0.0,12,3,0.8,1,23,15.0,1
0.0,0.0,12,4,0.8,2,23,16.0,0
0.0,0.0,12,3,0.8,1,23,17.0,1
0.0,0.0,12,1,0.8,0,23,18.0,1
0.0,0.0,12,2,0.8,1,23,19.0,1
0.0,0.0,12,3,0.8,2,23,20.0,0
0.0,0.0,12,4,0.8,0,23,21.0,1
0.0,0.0,12,2,0.8,0,23,22.0,1
0.0,0.0,12,4,0.8,2,23,23.0,0
0.0,0.0,12,2,0.8,2,23,24.0,0
0.0,0.0,12,1,0.8,2,23,25.0,0
0.0,0.0,12,1,0.8,1,23,26.0,1
0.0,0.0,12,4,0.8,1,23,27.0,1
0.0,0.0,12,4,0.8,0,23,28.0,1
0.0,0.0,12,1,0.8,0,23,29.0,0
0.0,0.0,12,1,0.8,1,23,30.0,0
0.0,0.0,12,3,0.8,2,23,31.0,0
0.0,0.0,12,2,0.8,1,23,32.0,0
0.0,0.0,12,2,0.8,0,23,33.0,1
0.0,0.0,12,2,0.8,0,23,34.0,0
0.0,0.0,12,3,0.8,1,23,35.0,1
0.0,0.0,12,2,0.8,2,23,36.0,0
0.0,0.0,12,2,0.8,0,23,37.0,1
0.0,0.0,12,4,0.8,2,23,38.0,0
0.0,0.0,12,3,0.8,1,23,39.0,0
0.0,0.0,12,4,0.8,0,23,40.0,1
0.0,0.0,12,1,0.8,2,23,41.0,0
0.0,0.0,12,3,0.8,2,23,42.0,0
0.0,0.0,12,4,0.8,0,23,43.0,1
0.0,0.0,12,2,0.8,2,23,44.0,0
0.0,0.0,12,3,0.8,0,23,45.0,1
0.0,0.0,12,4,1.0,1,24,1.0,1
0.0,0.0,12,1,1.0,2,24,2.0,0
0.0,0.0,12,2,1.0,0,24,3.0,1
0.0,0.0,12,1,1.0,1,24,4.0,0
0.0,0.0,12,4,1.0,2,24,5.0,0
0.0,0.0,12,1,1.0,2,24,6.0,0
0.0,0.0,12,3,1.0,0,24,7.0,1
0.0,0.0,12,1,1.0,1,24,8.0,1
0.0,0.0,12,3,1.0,0,24,9.0,1
0.0,0.0,12,4,1.0,0,24,10.0,1
0.0,0.0,12,4,1.0,0,24,11.0,1
0.0,0.0,12,4,1.0,1,24,12.0,0
0.0,0.0,12,1,1.0,1,24,13.0,1
0.0,0.0,12,1,1.0,1,24,14.0,0
0.0,0.0,12,2,1.0,1,24,15.0,1
0.0,0.0,12,2,1.0,1,24,16.0,0
0.0,0.0,12,2,1.0,2,24,17.0,0
0.0,0.0,12,1,1.0,0,24,18.0,1
0.0,0.0,12,4,1.0,0,24,19.0,1
0.0,0.0,12,3,1.0,1,24,20.0,1
0.0,0.0,12,1,1.0,1,24,21.0,1
0.0,0.0,12,4,1.0,2,24,22.0,0
0.0,0.0,12,3,1.0,0,24,23.0,1
0.0,0.0,12,3,1.0,2,24,24.0,0
0.0,0.0,12,4,1.0,2,24,25.0,0
