Trial,Stim_Sequence,Choice,Trustee_Response,Subject,Beta
23,1,2,1,1265,16
24,1,2,1,1265,16
25,2,2,0,1265,16
26,1,4,1,1265,16
27,2,1,0,1265,16
28,0,4,1,1265,16
29,2,4,0,1265,16
30,2,4,0,1265,16
31,0,4,1,1265,16
32,1,4,0,1265,16
33,0,4,1,1265,16
34,2,1,0,1265,16
35,0,4,1,1265,16
36,2,4,0,1265,16
37,1,2,1,1265,16
38,2,3,0,1265,16
39,2,1,0,1265,16
40,2,4,0,1265,16
41,2,2,0,1265,16
42,2,2,0,1265,16
43,0,2,1,1265,16
44,0,3,1,1265,16
45,0,3,1,1265,16
1,1,4,1,1266,16
2,2,4,0,1266,16
3,1,2,1,1266,16
4,2,3,0,1266,16
5,0,3,1,1266,16
6,0,3,1,1266,16
7,2,4,0,1266,16
8,2,2,0,1266,16
9,1,2,1,1266,16
10,1,4,1,1266,16
11,0,2,1,1266,16
12,2,2,0,1266,16
13,0,4,1,1266,16
14,1,2,1,1266,16
15,2,1,0,1266,16
16,2,1,0,1266,16
17,0,2,1,1266,16
18,0,4,1,1266,16
19,0,3,1,1266,16
20,1,3,1,1266,16
21,1,3,0,1266,16
22,0,1,1,1266,16
23,2,2,1,1266,16
24,2,1,0,1266,16
25,1,3,1,1266,16
26,0,2,1,1266,16
27,1,4,1,1266,16
28,0,4,1,1266,16
29,1,3,0,1266,16
30,0,2,1,1266,16
31,2,3,0,1266,16
32,0,2,1,1266,16
33,0,2,1,1266,16
34,1,4,1,1266,16
35,2,3,0,1266,16
36,2,3,0,1266,16
37,2,1,0,1266,16
38,1,3,1,1266,16
39,1,1,1,1266,16
40,1,4,1,1266,16
41,2,3,0,1266,16
42,2,3,0,1266,16
43,1,1,0,1266,16
44,0,2,1,1266,16
45,0,4,1,1266,16
1,0,1,1,1267,16
2,0,4,1,1267,16
3,1,2,1,1267,16
4,2,2,0,1267,16
5,0,3,1,1267,16
6,0,1,1,1267,16
7,2,2,0,1267,16
8,1,4,1,1267,16
9,2,1,0,1267,16
10,2,1,0,1267,16
11,0,2,1,1267,16
12,2,3,0,1267,16
13,2,4,1,1267,16
14,1,1,0,1267,16
15,0,2,1,1267,16
16,2,4,0,1267,16
17,1,1,0,1267,16
18,1,4,0,1267,16
19,0,3,1,1267,16
20,0,1,1,1267,16
21,1,2,0,1267,16
22,0,4,1,1267,16
23,1,4,0,1267,16
24,0,1,1,1267,16
25,0,1,0,1267,16
26,0,1,1,1267,16
27,1,2,1,1267,16
28,1,2,1,1267,16
29,2,1,0,1267,16
30,2,2,0,1267,16
31,2,2,0,1267,16
32,1,2,0,1267,16
33,1,2,1,1267,16
34,0,1,1,1267,16
35,2,4,0,1267,16
36,1,3,0,1267,16
37,1,3,0,1267,16
38,2,3,0,1267,16
39,0,3,1,1267,16
40,2,1,0,1267,16
41,2,1,0,1267,16
42,1,3,0,1267,16
43,2,4,0,1267,16
44,1,1,1,1267,16
45,0,4,1,1267,16
1,2,4,0,1268,16
2,1,3,0,1268,16
3,0,3,1,1268,16
4,0,2,1,1268,16
5,0,1,1,1268,16
6,0,3,1,1268,16
7,0,3,1,1268,16
8,1,2,1,1268,16
9,2,2,0,1268,16
10,1,4,1,1268,16
11,2,4,0,1268,16
12,0,4,1,1268,16
13,2,3,0,1268,16
14,2,1,0,1268,16
15,0,1,1,1268,16
16,2,2,0,1268,16
17,1,4,1,1268,16
18,2,3,0,1268,16
19,1,4,1,1268,16
20,2,3,0,1268,16
21,2,2,0,1268,16
22,0,4,1,1268,16
23,0,4,0,1268,16
24,1,1,0,1268,16
25,0,4,1,1268,16
26,0,4,0,1268,16
27,1,3,1,1268,16
28,2,4,0,1268,16
29,0,1,1,1268,16
30,2,4,0,1268,16
31,1,3,1,1268,16
32,0,2,1,1268,16
33,2,1,0,1268,16
34,1,1,1,1268,16
35,0,3,1,1268,16
36,0,3,1,1268,16
37,1,1,0,1268,16
38,1,2,0,1268,16
39,1,4,1,1268,16
40,2,3,0,1268,16
41,1,1,1,1268,16
42,2,4,0,1268,16
43,1,1,1,1268,16
44,2,1,0,1268,16
45,1,4,1,1268,16
1,2,2,0,1269,16
2,1,1,1,1269,16
3,1,4,1,1269,16
4,1,1,1,1269,16
5,1,1,1,1269,16
6,2,2,0,1269,16
7,1,1,1,1269,16
8,1,2,1,1269,16
9,2,2,0,1269,16
10,1,1,0,1269,16
11,2,1,0,1269,16
12,1,1,1,1269,16
13,0,1,1,1269,16
14,2,2,1,1269,16
15,0,2,1,1269,16
16,1,4,1,1269,16
17,0,2,1,1269,16
18,0,2,1,1269,16
19,0,1,1,1269,16
20,0,3,1,1269,16
21,2,1,0,1269,16
22,0,4,1,1269,16
23,2,4,0,1269,16
24,2,3,0,1269,16
25,1,3,1,1269,16
26,2,1,0,1269,16
27,1,4,0,1269,16
28,0,4,1,1269,16
29,2,1,0,1269,16
30,2,2,0,1269,16
31,0,3,1,1269,16
32,0,3,1,1269,16
33,1,1,0,1269,16
34,1,3,1,1269,16
35,2,4,0,1269,16
36,2,4,0,1269,16
37,1,1,1,1269,16
38,0,3,1,1269,16
39,0,3,1,1269,16
40,0,4,1,1269,16
41,2,3,0,1269,16
42,1,3,1,1269,16
43,2,2,0,1269,16
44,0,3,1,1269,16
45,0,1,1,1269,16
1,0,3,1,1270,16
2,0,2,1,1270,16
3,2,1,0,1270,16
4,0,3,1,1270,16
5,0,3,1,1270,16
6,2,3,0,1270,16
7,1,3,0,1270,16
8,0,1,1,1270,16
9,2,2,1,1270,16
10,0,3,1,1270,16
11,2,3,0,1270,16
12,2,2,0,1270,16
13,1,3,1,1270,16
14,1,3,1,1270,16
15,1,3,1,1270,16
16,2,4,0,1270,16
17,0,3,1,1270,16
18,1,3,0,1270,16
19,1,3,0,1270,16
20,1,2,0,1270,16
21,1,3,1,1270,16
22,2,1,0,1270,16
23,0,3,1,1270,16
24,2,1,0,1270,16
25,0,4,0,1270,16
26,0,4,1,1270,16
27,1,2,1,1270,16
28,2,1,0,1270,16
29,1,3,0,1270,16
30,0,1,1,1270,16
31,0,2,1,1270,16
32,2,3,0,1270,16
33,1,1,1,1270,16
34,1,3,1,1270,16
35,2,2,0,1270,16
36,1,3,0,1270,16
37,0,2,1,1270,16
38,0,3,1,1270,16
39,2,2,0,1270,16
40,2,4,0,1270,16
41,1,4,1,1270,16
42,1,2,1,1270,16
43,2,1,1,1270,16
44,0,1,1,1270,16
45,2,4,0,1270,16
1,0,3,1,1271,16
2,0,1,1,1271,16
3,2,3,0,1271,16
4,2,4,0,1271,16
5,0,2,0,1271,16
6,2,3,0,1271,16
7,0,2,1,1271,16
8,1,1,1,1271,16
9,0,1,1,1271,16
10,1,2,1,1271,16
11,1,2,1,1271,16
12,2,1,0,1271,16
13,2,2,0,1271,16
14,0,2,1,1271,16
15,1,3,1,1271,16
16,1,3,1,1271,16
17,1,1,1,1271,16
18,1,2,1,1271,16
19,2,3,0,1271,16
20,2,2,0,1271,16
21,1,4,1,1271,16
22,0,3,1,1271,16
23,2,2,0,1271,16
24,2,4,1,1271,16
25,0,1,1,1271,16
26,0,1,1,1271,16
27,1,3,0,1271,16
28,1,1,0,1271,16
29,1,4,0,1271,16
30,2,2,0,1271,16
31,0,2,1,1271,16
32,0,1,1,1271,16
33,2,4,0,1271,16
34,1,3,1,1271,16
35,2,4,0,1271,16
36,1,4,1,1271,16
37,0,3,1,1271,16
38,2,2,0,1271,16
39,2,3,0,1271,16
40,1,2,1,1271,16
41,1,1,1,1271,16
42,2,1,0,1271,16
43,0,2,1,1271,16
44,0,3,0,1271,16
45,0,1,1,1271,16
1,1,3,1,1272,16
2,2,2,0,1272,16
3,1,4,1,1272,16
4,2,1,0,1272,16
5,0,2,1,1272,16
6,2,1,0,1272,16
7,0,3,1,1272,16
8,2,3,0,1272,16
9,0,4,1,1272,16
10,2,2,0,1272,16
11,2,4,0,1272,16
12,0,1,1,1272,16
13,1,4,1,1272,16
14,0,4,1,1272,16
15,0,3,1,1272,16
16,1,3,0,1272,16
17,0,1,1,1272,16
18,2,3,0,1272,16
19,2,3,0,1272,16
20,0,2,0,1272,16
21,0,4,1,1272,16
22,1,2,1,1272,16
23,1,3,1,1272,16
24,1,2,1,1272,16
25,1,1,1,1272,16
26,1,2,1,1272,16
27,0,1,1,1272,16
28,2,1,0,1272,16
29,1,2,1,1272,16
30,2,3,0,1272,16
31,1,2,0,1272,16
32,1,4,0,1272,16
33,0,3,1,1272,16
34,1,2,1,1272,16
35,2,2,0,1272,16
36,0,2,1,1272,16
37,1,3,0,1272,16
38,1,2,1,1272,16
39,2,2,0,1272,16
40,0,3,1,1272,16
41,2,4,0,1272,16
42,0,1,1,1272,16
43,2,4,1,1272,16
44,0,3,1,1272,16
45,2,1,0,1272,16
1,0,1,0,1273,16
2,0,1,1,1273,16
3,2,2,0,1273,16
4,0,3,1,1273,16
5,0,4,1,1273,16
6,0,1,1,1273,16
7,1,2,0,1273,16
8,2,1,0,1273,16
9,1,2,1,1273,16
10,1,2,1,1273,16
11,1,1,0,1273,16
12,0,3,1,1273,16
13,1,3,0,1273,16
14,2,2,0,1273,16
15,0,4,1,1273,16
16,2,3,0,1273,16
17,2,2,0,1273,16
18,2,2,0,1273,16
19,1,2,1,1273,16
20,2,3,0,1273,16
21,1,3,0,1273,16
22,0,2,1,1273,16
23,2,3,0,1273,16
24,2,1,0,1273,16
25,2,4,0,1273,16
26,0,3,1,1273,16
27,1,1,1,1273,16
28,1,1,0,1273,16
29,1,2,1,1273,16
30,0,3,1,1273,16
31,1,4,0,1273,16
32,2,3,0,1273,16
33,2,3,0,1273,16
34,1,1,1,1273,16
35,0,2,1,1273,16
36,2,3,0,1273,16
37,2,1,0,1273,16
38,0,2,0,1273,16
39,0,1,1,1273,16
40,1,1,1,1273,16
41,1,3,1,1273,16
42,0,2,1,1273,16
43,0,4,0,1273,16
44,2,1,0,1273,16
45,1,2,1,1273,16
1,2,2,0,1274,16
2,0,1,1,1274,16
3,2,2,0,1274,16
4,0,1,1,1274,16
5,1,1,0,1274,16
6,1,1,0,1274,16
7,2,4,0,1274,16
8,1,4,1,1274,16
9,0,3,1,1274,16
10,2,1,0,1274,16
11,1,4,1,1274,16
12,0,4,1,1274,16
13,0,4,1,1274,16
14,2,2,0,1274,16
15,2,1,0,1274,16
16,1,1,1,1274,16
17,1,3,0,1274,16
18,2,1,0,1274,16
19,0,2,1,1274,16
20,0,2,1,1274,16
21,0,2,1,1274,16
22,0,3,0,1274,16
23,2,2,0,1274,16
24,1,1,1,1274,16
25,1,4,1,1274,16
26,1,2,1,1274,16
27,0,1,1,1274,16
28,0,3,1,1274,16
29,2,4,0,1274,16
30,2,1,0,1274,16
31,1,1,0,1274,16
32,1,1,0,1274,16
33,1,2,1,1274,16
34,1,4,1,1274,16
35,2,4,1,1274,16
36,1,3,0,1274,16
37,0,1,1,1274,16
38,1,3,1,1274,16
39,2,1,0,1274,16
40,0,4,1,1274,16
41,2,4,0,1274,16
42,0,2,1,1274,16
43,0,2,1,1274,16
44,2,1,0,1274,16
45,2,2,0,1274,16
1,2,1,0,1275,16
2,2,4,0,1275,16
3,0,3,1,1275,16
4,0,4,1,1275,16
5,0,1,1,1275,16
6,0,2,1,1275,16
7,0,3,1,1275,16
8,2,4,0,1275,16
9,1,3,0,1275,16
10,1,4,1,1275,16
11,0,2,1,1275,16
12,2,4,0,1275,16
13,2,4,0,1275,16
14,0,1,1,1275,16
15,0,3,1,1275,16
16,0,1,1,1275,16
17,0,4,1,1275,16
18,0,4,1,1275,16
19,0,2,1,1275,16
20,2,1,0,1275,16
21,2,3,0,1275,16
22,2,2,1,1275,16
23,1,3,1,1275,16
24,2,2,0,1275,16
25,0,2,1,1275,16
26,1,3,1,1275,16
27,2,2,0,1275,16
28,1,2,0,1275,16
29,0,1,1,1275,16
30,1,1,1,1275,16
31,2,3,0,1275,16
32,1,4,1,1275,16
33,2,2,0,1275,16
34,1,1,0,1275,16
35,1,2,0,1275,16
36,1,2,1,1275,16
37,1,1,1,1275,16
38,1,4,1,1275,16
39,2,4,0,1275,16
40,1,3,0,1275,16
41,2,4,0,1275,16
42,2,2,0,1275,16
43,1,3,0,1275,16
44,1,3,1,1275,16
45,0,1,1,1275,16
1,1,3,1,1276,16
2,0,1,1,1276,16
3,1,3,0,1276,16
4,0,2,1,1276,16
5,1,3,1,1276,16
6,2,4,0,1276,16
7,2,3,0,1276,16
8,2,3,0,1276,16
9,2,3,0,1276,16
10,0,2,1,1276,16
11,0,1,0,1276,16
12,1,2,0,1276,16
13,0,3,1,1276,16
14,1,1,1,1276,16
15,0,1,1,1276,16
16,0,2,1,1276,16
17,2,1,0,1276,16
18,1,3,0,1276,16
19,2,2,0,1276,16
20,0,3,1,1276,16
21,1,1,0,1276,16
22,0,3,1,1276,16
23,0,3,1,1276,16
24,2,3,0,1276,16
25,2,4,0,1276,16
26,0,4,1,1276,16
27,1,3,0,1276,16
28,2,1,0,1276,16
29,0,1,1,1276,16
30,2,1,0,1276,16
31,1,1,0,1276,16
32,1,4,1,1276,16
33,2,2,0,1276,16
34,0,3,1,1276,16
35,1,4,0,1276,16
36,1,2,0,1276,16
37,1,3,1,1276,16
38,2,4,0,1276,16
39,0,1,1,1276,16
40,2,3,0,1276,16
41,2,2,0,1276,16
42,1,2,1,1276,16
43,0,4,1,1276,16
44,2,1,0,1276,16
45,1,3,1,1276,16
1,2,3,0,1277,16
2,0,4,1,1277,16
3,2,4,0,1277,16
4,2,3,0,1277,16
5,1,1,0,1277,16
6,2,4,0,1277,16
7,1,4,1,1277,16
8,2,4,0,1277,16
9,2,3,0,1277,16
10,1,4,0,1277,16
11,0,4,1,1277,16
12,0,3,1,1277,16
13,2,4,0,1277,16
14,2,3,0,1277,16
15,2,4,0,1277,16
16,2,2,0,1277,16
17,2,2,0,1277,16
18,0,3,1,1277,16
19,1,1,0,1277,16
20,2,4,0,1277,16
21,0,1,1,1277,16
22,1,3,1,1277,16
23,0,4,1,1277,16
24,0,4,1,1277,16
25,0,3,1,1277,16
26,1,2,1,1277,16
27,1,2,1,1277,16
28,0,2,1,1277,16
29,0,3,1,1277,16
30,1,3,1,1277,16
31,1,3,1,1277,16
32,2,1,0,1277,16
33,0,1,1,1277,16
34,1,2,1,1277,16
35,2,1,0,1277,16
36,1,1,1,1277,16
37,1,1,0,1277,16
38,2,3,0,1277,16
39,1,1,0,1277,16
40,0,3,1,1277,16
41,0,4,1,1277,16
42,0,3,1,1277,16
43,1,3,1,1277,16
44,0,2,1,1277,16
45,1,1,0,1277,16
1,0,3,1,1278,16
2,2,4,0,1278,16
3,1,2,1,1278,16
4,1,3,0,1278,16
5,2,4,0,1278,16
6,1,4,0,1278,16
7,1,3,0,1278,16
8,0,3,1,1278,16
9,0,4,1,1278,16
10,0,1,1,1278,16
11,0,1,1,1278,16
12,2,1,0,1278,16
13,2,1,0,1278,16
14,0,1,1,1278,16
15,2,2,0,1278,16
16,1,1,1,1278,16
17,1,1,1,1278,16
18,1,2,0,1278,16
19,1,3,1,1278,16
20,1,3,0,1278,16
21,1,1,1,1278,16
22,0,3,1,1278,16
23,0,2,1,1278,16
24,2,3,1,1278,16
25,1,3,1,1278,16
26,0,4,1,1278,16
27,1,1,1,1278,16
28,0,2,1,1278,16
29,0,2,1,1278,16
30,2,4,0,1278,16
31,0,3,1,1278,16
32,2,4,0,1278,16
33,0,3,1,1278,16
34,2,4,0,1278,16
35,2,4,0,1278,16
36,2,1,0,1278,16
37,0,4,1,1278,16
38,2,4,0,1278,16
39,1,2,0,1278,16
40,1,1,1,1278,16
41,2,3,0,1278,16
42,2,3,0,1278,16
43,2,2,0,1278,16
44,1,1,0,1278,16
45,0,1,1,1278,16
1,2,1,0,1279,16
2,0,2,1,1279,16
3,1,4,1,1279,16
4,2,2,0,1279,16
5,2,1,0,1279,16
6,1,2,1,1279,16
7,0,3,1,1279,16
8,0,3,1,1279,16
9,2,1,0,1279,16
10,0,2,1,1279,16
11,1,3,0,1279,16
12,2,1,0,1279,16
13,0,4,1,1279,16
14,2,4,0,1279,16
15,2,4,0,1279,16
16,0,4,1,1279,16
17,1,1,1,1279,16
18,0,4,0,1279,16
19,1,4,0,1279,16
20,1,3,0,1279,16
21,1,4,1,1279,16
22,1,4,1,1279,16
23,1,3,0,1279,16
24,2,3,0,1279,16
25,1,1,1,1279,16
26,1,3,1,1279,16
27,2,3,1,1279,16
28,0,2,1,1279,16
29,1,4,1,1279,16
30,1,4,1,1279,16
31,2,3,0,1279,16
32,2,2,0,1279,16
33,0,2,1,1279,16
34,1,4,1,1279,16
35,2,2,0,1279,16
36,2,2,0,1279,16
37,2,1,0,1279,16
38,0,2,1,1279,16
39,0,2,1,1279,16
40,0,4,1,1279,16
41,1,3,0,1279,16
42,2,4,0,1279,16
43,0,4,1,1279,16
44,0,4,1,1279,16
45,0,3,0,1279,16
1,2,1,0,1280,16
2,2,4,0,1280,16
3,2,4,0,1280,16
4,1,4,1,1280,16
5,1,2,1,1280,16
6,1,2,0,1280,16
7,0,2,1,1280,16
8,0,2,1,1280,16
9,1,4,1,1280,16
10,1,1,1,1280,16
11,2,1,0,1280,16
12,0,2,1,1280,16
13,1,4,1,1280,16
14,0,3,1,1280,16
15,2,2,1,1280,16
16,1,3,0,1280,16
17,0,1,1,1280,16
18,2,2,0,1280,16
19,0,2,1,1280,16
20,0,2,1,1280,16
21,0,2,1,1280,16
22,0,3,1,1280,16
23,1,3,1,1280,16
24,0,2,1,1280,16
25,2,3,0,1280,16
26,2,1,0,1280,16
27,1,4,0,1280,16
28,2,2,0,1280,16
29,1,1,0,1280,16
30,0,2,0,1280,16
31,1,1,0,1280,16
32,0,2,1,1280,16
33,2,4,0,1280,16
34,0,4,1,1280,16
35,2,4,0,1280,16
36,1,4,1,1280,16
37,0,3,1,1280,16
38,1,1,1,1280,16
39,2,3,0,1280,16
40,2,2,0,1280,16
41,1,4,1,1280,16
42,2,1,0,1280,16
43,1,1,1,1280,16
44,0,4,1,1280,16
45,2,2,0,1280,16
1,2,4,1,1281,16
2,0,3,1,1281,16
3,0,4,1,1281,16
4,2,4,0,1281,16
5,0,2,1,1281,16
6,1,2,1,1281,16
7,2,3,0,1281,16
8,2,3,0,1281,16
9,2,4,0,1281,16
10,1,3,1,1281,16
11,1,3,0,1281,16
12,2,1,1,1281,16
13,1,1,0,1281,16
14,0,4,1,1281,16
15,2,4,0,1281,16
16,0,3,1,1281,16
17,2,4,0,1281,16
18,2,2,0,1281,16
19,1,4,0,1281,16
20,2,3,0,1281,16
21,1,1,1,1281,16
22,1,1,1,1281,16
23,2,2,1,1281,16
24,0,2,1,1281,16
25,0,2,1,1281,16
26,1,1,0,1281,16
27,1,4,1,1281,16
28,1,3,1,1281,16
29,2,1,0,1281,16
30,0,1,1,1281,16
31,1,2,0,1281,16
32,0,1,1,1281,16
33,0,1,1,1281,16
34,2,2,0,1281,16
35,1,3,1,1281,16
36,2,4,0,1281,16
37,0,2,1,1281,16
38,0,2,1,1281,16
39,2,1,0,1281,16
40,0,4,1,1281,16
41,0,3,1,1281,16
42,1,3,1,1281,16
43,1,3,1,1281,16
44,1,4,0,1281,16
45,0,3,1,1281,16
1,1,3,1,1282,16
2,2,1,0,1282,16
3,2,4,0,1282,16
4,2,3,0,1282,16
5,0,2,1,1282,16
6,1,1,1,1282,16
7,0,4,1,1282,16
8,1,1,0,1282,16
9,1,2,1,1282,16
10,1,4,1,1282,16
11,1,2,1,1282,16
12,0,2,1,1282,16
13,2,1,0,1282,16
14,0,4,1,1282,16
15,2,4,0,1282,16
16,0,2,1,1282,16
17,0,1,1,1282,16
18,1,1,0,1282,16
19,1,4,1,1282,16
20,1,3,0,1282,16
21,1,1,1,1282,16
22,0,2,1,1282,16
23,2,3,0,1282,16
24,2,3,1,1282,16
25,0,3,1,1282,16
26,0,4,1,1282,16
27,0,3,1,1282,16
28,1,1,0,1282,16
29,0,2,1,1282,16
30,1,1,1,1282,16
31,2,2,1,1282,16
32,2,2,0,1282,16
33,2,1,0,1282,16
34,2,3,0,1282,16
35,0,2,1,1282,16
36,2,4,0,1282,16
37,2,1,0,1282,16
38,2,4,0,1282,16
39,1,2,1,1282,16
40,1,1,1,1282,16
41,0,3,1,1282,16
42,1,1,0,1282,16
43,2,3,0,1282,16
44,0,4,1,1282,16
45,0,4,1,1282,16
1,1,1,0,1283,16
2,2,1,0,1283,16
3,1,4,1,1283,16
4,1,3,1,1283,16
5,2,3,0,1283,16
6,2,1,0,1283,16
7,0,3,1,1283,16
8,2,2,0,1283,16
9,2,4,0,1283,16
10,2,2,0,1283,16
11,0,3,1,1283,16
12,0,3,1,1283,16
13,0,3,1,1283,16
14,2,2,0,1283,16
15,0,4,1,1283,16
16,2,2,0,1283,16
17,0,3,1,1283,16
18,1,1,1,1283,16
19,0,4,1,1283,16
20,1,1,0,1283,16
21,2,1,0,1283,16
22,0,1,1,1283,16
23,0,4,1,1283,16
24,2,3,1,1283,16
25,0,1,1,1283,16
26,2,1,0,1283,16
27,1,4,0,1283,16
28,0,1,1,1283,16
29,1,1,0,1283,16
30,0,3,1,1283,16
31,1,4,0,1283,16
32,2,1,0,1283,16
33,2,3,0,1283,16
34,2,1,0,1283,16
35,0,3,1,1283,16
36,1,4,1,1283,16
37,1,1,0,1283,16
38,0,2,0,1283,16
39,1,3,0,1283,16
40,1,4,1,1283,16
41,1,1,1,1283,16
42,0,1,1,1283,16
43,1,4,1,1283,16
44,1,3,1,1283,16
45,2,2,0,1283,16
1,1,1,1,1284,16
2,1,2,1,1284,16
3,0,4,1,1284,16
4,1,2,1,1284,16
5,2,2,0,1284,16
6,0,4,0,1284,16
7,2,4,0,1284,16
8,0,1,1,1284,16
9,2,3,0,1284,16
10,1,4,0,1284,16
11,2,2,0,1284,16
12,2,4,0,1284,16
13,2,1,0,1284,16
14,1,2,1,1284,16
15,0,2,0,1284,16
16,2,3,0,1284,16
17,2,2,0,1284,16
18,0,4,1,1284,16
19,1,4,1,1284,16
20,2,2,0,1284,16
21,2,2,0,1284,16
22,2,4,1,1284,16
23,1,1,1,1284,16
24,2,1,0,1284,16
25,1,4,0,1284,16
26,0,4,1,1284,16
27,0,4,1,1284,16
28,0,3,1,1284,16
29,0,3,1,1284,16
30,1,4,1,1284,16
31,0,2,1,1284,16
32,1,3,0,1284,16
33,0,3,1,1284,16
34,1,1,1,1284,16
35,0,4,1,1284,16
36,1,2,0,1284,16
37,0,3,1,1284,16
38,2,4,0,1284,16
39,0,2,1,1284,16
40,1,2,1,1284,16
41,2,2,0,1284,16
42,0,1,1,1284,16
43,1,4,0,1284,16
44,1,1,0,1284,16
45,2,3,0,1284,16
1,1,2,0,1285,16
2,1,1,1,1285,16
3,0,1,1,1285,16
4,2,3,0,1285,16
5,2,4,0,1285,16
6,0,1,1,1285,16
7,2,2,0,1285,16
8,1,2,0,1285,16
9,1,3,0,1285,16
10,1,1,1,1285,16
11,0,2,1,1285,16
12,1,3,0,1285,16
13,2,3,0,1285,16
14,1,4,0,1285,16
15,1,4,0,1285,16
16,0,3,1,1285,16
17,1,1,1,1285,16
18,2,1,0,1285,16
19,2,4,0,1285,16
20,0,2,1,1285,16
21,2,3,0,1285,16
22,0,3,0,1285,16
23,1,2,1,1285,16
24,0,4,1,1285,16
25,0,3,1,1285,16
26,2,1,0,1285,16
27,2,1,0,1285,16
28,1,1,1,1285,16
29,0,3,1,1285,16
30,0,1,1,1285,16
31,1,2,0,1285,16
32,2,2,0,1285,16
33,0,4,0,1285,16
34,0,2,1,1285,16
35,0,3,1,1285,16
36,1,4,0,1285,16
37,1,1,1,1285,16
38,0,4,1,1285,16
39,2,3,0,1285,16
40,2,2,0,1285,16
41,0,4,1,1285,16
42,2,1,0,1285,16
43,2,4,0,1285,16
44,2,2,1,1285,16
45,1,4,1,1285,16
1,2,4,0,1286,16
2,0,3,1,1286,16
3,0,2,1,1286,16
4,0,1,1,1286,16
5,1,2,1,1286,16
6,2,1,0,1286,16
7,1,1,0,1286,16
8,0,2,1,1286,16
9,0,3,1,1286,16
10,2,4,0,1286,16
11,0,4,1,1286,16
12,2,4,0,1286,16
13,1,3,0,1286,16
14,2,4,0,1286,16
15,1,2,1,1286,16
16,2,3,0,1286,16
17,1,4,1,1286,16
18,2,1,0,1286,16
19,1,4,1,1286,16
20,0,2,1,1286,16
21,1,2,0,1286,16
22,0,1,1,1286,16
23,0,3,1,1286,16
24,1,2,1,1286,16
25,2,1,0,1286,16
26,0,4,1,1286,16
27,1,4,1,1286,16
28,2,2,0,1286,16
29,1,3,0,1286,16
30,0,3,1,1286,16
31,2,1,0,1286,16
32,1,4,0,1286,16
33,1,1,0,1286,16
34,0,3,1,1286,16
35,2,1,0,1286,16
36,0,4,1,1286,16
37,0,3,1,1286,16
38,0,3,1,1286,16
39,1,3,1,1286,16
40,2,1,0,1286,16
41,1,2,1,1286,16
42,2,4,0,1286,16
43,2,2,0,1286,16
44,1,4,0,1286,16
45,2,4,0,1286,16
1,2,4,0,1287,16
2,2,4,0,1287,16
3,0,1,1,1287,16
4,2,4,0,1287,16
5,1,1,1,1287,16
6,1,1,0,1287,16
7,1,3,1,1287,16
8,1,2,1,1287,16
9,0,2,1,1287,16
10,0,1,1,1287,16
11,1,2,1,1287,16
12,0,1,1,1287,16
13,0,2,1,1287,16
14,1,4,1,1287,16
15,0,2,1,1287,16
16,2,2,0,1287,16
17,2,1,0,1287,16
18,1,2,0,1287,16
19,1,4,0,1287,16
20,1,4,1,1287,16
21,1,3,0,1287,16
22,0,4,1,1287,16
23,1,3,0,1287,16
24,0,1,1,1287,16
25,2,3,0,1287,16
26,1,2,0,1287,16
27,1,3,1,1287,16
28,1,1,1,1287,16
29,2,3,0,1287,16
30,0,4,1,1287,16
31,0,1,1,1287,16
32,0,1,1,1287,16
33,2,3,0,1287,16
34,0,1,0,1287,16
35,2,4,0,1287,16
36,1,1,1,1287,16
37,2,1,0,1287,16
38,0,2,1,1287,16
39,2,4,0,1287,16
40,0,1,1,1287,16
41,2,4,0,1287,16
42,2,2,0,1287,16
43,2,3,0,1287,16
44,2,4,0,1287,16
45,0,4,1,1287,16
1,2,3,0,1288,16
2,2,3,0,1288,16
3,0,3,1,1288,16
4,1,4,0,1288,16
5,2,3,0,1288,16
6,2,3,0,1288,16
7,1,4,0,1288,16
8,2,2,0,1288,16
9,1,2,1,1288,16
10,0,2,1,1288,16
11,2,3,0,1288,16
12,1,1,0,1288,16
13,0,4,1,1288,16
14,1,1,1,1288,16
15,0,4,1,1288,16
16,1,2,1,1288,16
17,1,1,1,1288,16
18,2,4,0,1288,16
19,1,1,1,1288,16
20,0,1,1,1288,16
21,0,2,1,1288,16
22,1,3,0,1288,16
23,1,2,1,1288,16
24,1,2,1,1288,16
25,2,2,0,1288,16
26,0,4,1,1288,16
27,2,1,0,1288,16
28,1,4,1,1288,16
29,0,4,1,1288,16
30,2,2,0,1288,16
31,2,1,0,1288,16
32,1,2,0,1288,16
33,0,3,1,1288,16
34,2,3,0,1288,16
35,2,4,0,1288,16
36,1,2,1,1288,16
37,0,2,1,1288,16
38,0,1,1,1288,16
39,0,2,0,1288,16
40,2,1,0,1288,16
41,1,1,1,1288,16
42,0,4,1,1288,16
43,0,2,1,1288,16
44,2,4,0,1288,16
45,0,4,1,1288,16
1,1,1,1,1289,16
2,1,2,0,1289,16
3,0,4,1,1289,16
4,0,1,1,1289,16
5,1,1,1,1289,16
6,1,1,1,1289,16
7,2,2,0,1289,16
8,2,3,0,1289,16
9,0,3,1,1289,16
10,0,2,1,1289,16
11,2,3,0,1289,16
12,2,4,0,1289,16
13,2,1,0,1289,16
14,0,4,1,1289,16
15,2,2,0,1289,16
16,0,3,1,1289,16
